Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
1.196	01406	Abziehbare Vorsteuer 19 %	15.05.17	446	<Storno> SGD Rate 1 End-to-End-Ref.: 1730077.184099489741477 Mandatsref: 910854M				01700	23,79			0,00	
1.197	01406	Abziehbare Vorsteuer 19 %	15.05.17	446	SGD Rate 1 End-to-End-Ref.: 1730077.184099489741477 Mandatsref: 910854M1 Gl‰ubi				01700	23,79			0,00	
1.218	01406	Abziehbare Vorsteuer 19 %	15.05.17	445	<Storno> SGD Rate 1 End-to-End-Ref.: 1730076.184099489741478 Mandatsref: 910853M				01700	22,67			0,00	
1.219	01406	Abziehbare Vorsteuer 19 %	15.05.17	445	SGD Rate 1 End-to-End-Ref.: 1730076.184099489741478 Mandatsref: 910853M1 Gl‰ubi				01700	22,67			0,00	
1.261	01406	Abziehbare Vorsteuer 19 %	15.05.17	444	<Storno> SGD Rate 1 End-to-End-Ref.: 1730075.184099489741477 Mandatsref: 910852M				01700	19,00			0,00	
1.262	01406	Abziehbare Vorsteuer 19 %	15.05.17	444	SGD Rate 1 End-to-End-Ref.: 1730075.184099489741477 Mandatsref: 910852M1 Gl‰ubi				01700	19,00			0,00	
884	01406	Abziehbare Vorsteuer 19 %	16.05.17	762	Kreisverwaltungsreferat Muenchen, 80337 M?nchen, Ruppertstr. 19	M-ZO 523 | 7			01600	3,19			0,00	
857	01406	Abziehbare Vorsteuer 19 %	17.05.17	735	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
41	01406	Abziehbare Vorsteuer 19 %	18.05.17	36	mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. 0000003016199036 13,95 E		Handy - Mobilcom		01700	2,23			0,00	
862	01406	Abziehbare Vorsteuer 19 %	18.05.17	740	Oberl?nderstr. 5b, M?nchen	M-ZO 523 | 7			01600	0,96			0,00	
859	01406	Abziehbare Vorsteuer 19 %	19.05.17	737	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
860	01406	Abziehbare Vorsteuer 19 %	19.05.17	738	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	-0,80			0,00	
1.645	01406	Abziehbare Vorsteuer 19 %	19.05.17	738	<Storno> KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	0,80			0,00	
2.117	01406	Abziehbare Vorsteuer 19 %	19.05.17	738	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	0,80			0,00	
2.244	01406	Abziehbare Vorsteuer 19 %	19.05.17	738	<Storno> KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	-0,80			0,00	
2.245	01406	Abziehbare Vorsteuer 19 %	19.05.17	738	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600		0,80		0,00	
121	01406	Abziehbare Vorsteuer 19 %	22.05.17	111	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2017-05-20T19:33:18 KFN 1 VJ 2	M-ZO 523			01700	10,11			0,00	
538	01406	Abziehbare Vorsteuer 19 %	22.05.17	490	PEARL.DE BUGGINGEN 000				01710	-19,46			0,00	
813	01406	Abziehbare Vorsteuer 19 %	22.05.17	691	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
1.251	01406	Abziehbare Vorsteuer 19 %	22.05.17	490	<Storno> PEARL.DE BUGGINGEN 000				01710	19,46			0,00	
1.252	01406	Abziehbare Vorsteuer 19 %	22.05.17	490	PEARL.DE BUGGINGEN 000				01710	19,46			0,00	
858	01406	Abziehbare Vorsteuer 19 %	23.05.17	736	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
132	01406	Abziehbare Vorsteuer 19 %	24.05.17	121	mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M17035929425 66,58 EUR E		Handy - Mobilcom		01700	10,63			0,00	
852	01406	Abziehbare Vorsteuer 19 %	24.05.17	730	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
102	01406	Abziehbare Vorsteuer 19 %	29.05.17	93	Kartenzahlung TS SCHWARZENBERG //Schwarzenberg/DE 2017-05-28T20:18:32 KFN 1 VJ 2	M-ZO 523			01700	8,34			0,00	
867	01406	Abziehbare Vorsteuer 19 %	31.05.17	745	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
2.234	01406	Abziehbare Vorsteuer 19 %	01.06.17	1210	Kreisverwaltungsreferat (KVR)	M-ZO 523 | 7	KVR		01600	3,19			0,00	
2.232	01406	Abziehbare Vorsteuer 19 %	02.06.17	1209	Oberl‰nder Str. Nord	M-ZO 523 | 7	KVR		01600	0,96			0,00	
134	01406	Abziehbare Vorsteuer 19 %	05.06.17	123	Kartenzahlung AIGP TRAUNSTEIN//Traunstein/DE 2017-06-03T22:01:30 KFN 1 VJ 2012	M-ZO 523			01700	10,74			0,00	
1.861	01406	Abziehbare Vorsteuer 19 %	06.06.17	1169	Amazon Prime Gebuehr amzn.de/info018				01710	11,02			0,00	
2.250	01406	Abziehbare Vorsteuer 19 %	06.06.17	1220	Oberl‰nder Str Nord	M-ZO 523 | 7	KVR		01600	0,96			0,00	
2.230	01406	Abziehbare Vorsteuer 19 %	07.06.17	1207	Oberl‰nder Str. Nord	M-ZO 523 | 7	KVR		01600	0,96			0,00	
2.238	01406	Abziehbare Vorsteuer 19 %	07.06.17	1213	Kreisverwaltungsreferat (KVR)	M-ZO 523 | 7	KVR		01600	2,63			0,00	
2.228	01406	Abziehbare Vorsteuer 19 %	08.06.17	1205	Alramstr 9	M-ZO 523 | 7	KVR		01600	0,96			0,00	
2.239	01406	Abziehbare Vorsteuer 19 %	09.06.17	1214	Kreisverwaltungsreferat (KVR)	M-ZO 523 | 7	KVR		01600	3,19			0,00	
40	01406	Abziehbare Vorsteuer 19 %	12.06.17	35	Amazon Downloads Amazon.DE 018	Quicken-Steuer 2017			01710	1,75			0,00	
60	01406	Abziehbare Vorsteuer 19 %	12.06.17	55	XING AG F000.0000-00E3.CB7B XING PRM1170700 40201 End-to-End-Ref.: F000.0000-00E		Abo - XING		01700	3,33			0,00	
131	01406	Abziehbare Vorsteuer 19 %	12.06.17	120	Kartenzahlung SHELL 0435// Aschheim /DE 2017-06-11T22:25:00 KFN 1 VJ 2012	M-ZO 523			01700	10,59			0,00	
184	01406	Abziehbare Vorsteuer 19 %	12.06.17	169	Kartenzahlung XXXM103XXXMEDIA MAR//MUENCHEN/DE 2017-06-09T19:21:54 KFN 1 VJ 2012	Surface			01700	155,83			0,00	
195	01406	Abziehbare Vorsteuer 19 %	12.06.17	55	<Storno> XING AG F000.0000-00E3.CB7B XING PRM1170700 40201 End-to-End-Ref.: F000		Abo - XING		01700	-3,33			0,00	
2.241	01406	Abziehbare Vorsteuer 19 %	12.06.17	1216	Kreisverwaltungsreferat (KVR)	M-ZO 523 | 7	KVR		01600	3,19			0,00	
46	01406	Abziehbare Vorsteuer 19 %	14.06.17	41	Telefonica Germany GmbH + Co. OHG Kd-Nr.: 17337791, Rg-Nr.: 147753978 9/05, Ihre		Handy - Telefonica		01700	2,55			0,00	
1.811	01406	Abziehbare Vorsteuer 19 %	14.06.17	1064	Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337 München,	Textilreinigung			01600	13,12			0,00	
2.217	01406	Abziehbare Vorsteuer 19 %	14.06.17	1198	Kreisverwaltungsreferat München (KVR)	M-ZO 523 | 7	KVR		01600	3,19			0,00	
474	01406	Abziehbare Vorsteuer 19 %	15.06.17	426	SGD Rate 2 End-to-End-Ref.: 1779124.184241223000551 Mandatsref: 910854M1 Gl‰ubi				01700	-23,79			0,00	
475	01406	Abziehbare Vorsteuer 19 %	15.06.17	427	SGD Rate 2 End-to-End-Ref.: 1779122.184241223000551 Mandatsref: 910852M1 Gl‰ubi				01700	-19,00			0,00	
476	01406	Abziehbare Vorsteuer 19 %	15.06.17	428	SGD Rate 2 End-to-End-Ref.: 1779123.184241223000552 Mandatsref: 910853M1 Gl‰ubi				01700	-22,67			0,00	
1.190	01406	Abziehbare Vorsteuer 19 %	15.06.17	426	<Storno> SGD Rate 2 End-to-End-Ref.: 1779124.184241223000551 Mandatsref: 910854M				01700	23,79			0,00	
1.191	01406	Abziehbare Vorsteuer 19 %	15.06.17	426	SGD Rate 2 End-to-End-Ref.: 1779124.184241223000551 Mandatsref: 910854M1 Gl‰ubi				01700	23,79			0,00	
1.222	01406	Abziehbare Vorsteuer 19 %	15.06.17	428	<Storno> SGD Rate 2 End-to-End-Ref.: 1779123.184241223000552 Mandatsref: 910853M				01700	22,67			0,00	
1.223	01406	Abziehbare Vorsteuer 19 %	15.06.17	428	SGD Rate 2 End-to-End-Ref.: 1779123.184241223000552 Mandatsref: 910853M1 Gl‰ubi				01700	22,67			0,00	
1.243	01406	Abziehbare Vorsteuer 19 %	15.06.17	427	<Storno> SGD Rate 2 End-to-End-Ref.: 1779122.184241223000551 Mandatsref: 910852M				01700	19,00			0,00	
1.244	01406	Abziehbare Vorsteuer 19 %	15.06.17	427	SGD Rate 2 End-to-End-Ref.: 1779122.184241223000551 Mandatsref: 910852M1 Gl‰ubi				01700	19,00			0,00	
2.224	01406	Abziehbare Vorsteuer 19 %	16.06.17	1201	Kreisverwaltungsreferat München (KVR)	M-ZO 523 | 7	KVR		01600	3,19			0,00	
2.211	01406	Abziehbare Vorsteuer 19 %	19.06.17	1193	Parkplatz Gleimstraﬂe				01600	1,34			0,00	
2.212	01406	Abziehbare Vorsteuer 19 %	20.06.17	1194	Parkplatz Gleimstraﬂe				01600	0,96			0,00	
2.483	01406	Abziehbare Vorsteuer 19 %	20.06.17	1437	774 - Kartenzahlung SHELL 9250// Berlin /DE 2017-06-19T06:04:26 KFN 1 VJ 2012	M-ZO 523			01700	10,38			0,00	
2.344	01406	Abziehbare Vorsteuer 19 %	21.06.17	1301		Cafe Meta Restaurant , Am Falkeplatz 1, 10437 Berlin				01600	1,07			0,00	
208	01406	Abziehbare Vorsteuer 19 %	22.06.17	23	PAYPAL *SOFT BILLIG 35314369001 006	Office 2010			01710	9,58			0,00	
883	01406	Abziehbare Vorsteuer 19 %	22.06.17	761	Parkhaus Checkpoint Charlie, Berlin	M-ZO 523 | 7			01600	2,24			0,00	
2.225	01406	Abziehbare Vorsteuer 19 %	26.06.17	1202	Kreisverwaltungsreferat München (KVR)	M-ZO 523 | 7	KVR		01600	2,63			0,00	
85	01406	Abziehbare Vorsteuer 19 %	27.06.17	78	Orlen Deutschland GmbH ELV91400724 25.06 16.57 ME1 STAR TS T HELBERSDORFER STRAS	M-ZO 523			01700	4,73			0,00	
94	01406	Abziehbare Vorsteuer 19 %	27.06.17	86	mobilcom-debitel Kd 0014627444 Wir sagen danke. RG-N r. M17043739112 47,35 EUR E		Handy - Mobilcom		01700	7,56			0,00	
2.213	01406	Abziehbare Vorsteuer 19 %	27.06.17	1195	Oberl‰nder Straﬂe Nord	M-ZO 523 | 7	KVR		01600	0,96			0,00	
2.226	01406	Abziehbare Vorsteuer 19 %	28.06.17	1203	Kreisverwaltungsreferat München (KVR)	M-ZO 523 | 7	KVR		01600	2,63			0,00	
2.251	01406	Abziehbare Vorsteuer 19 %	28.06.17	1221	KVR				01600	0,56			0,00	
542	01406	Abziehbare Vorsteuer 19 %	29.06.17	494	GOOGLE *appfour GmbH g.co/payhelp006				01710	-3,83			0,00	
1.464	01406	Abziehbare Vorsteuer 19 %	29.06.17	494	<Storno> GOOGLE *appfour GmbH g.co/payhelp006				01710	3,83			0,00	
1.465	01406	Abziehbare Vorsteuer 19 %	29.06.17	494	GOOGLE *appfour GmbH g.co/payhelp006				01710	3,83			0,00	
2.227	01406	Abziehbare Vorsteuer 19 %	29.06.17	1204	Kreisverwaltungsreferat München (KVR)	M-ZO 523 | 7	KVR		01600	2,63			0,00	
2.252	01406	Abziehbare Vorsteuer 19 %	30.06.17	1222	KVR	M-ZO 523 | 7	KVR		01600	3,19			0,00	
75	01406	Abziehbare Vorsteuer 19 %	01.07.17	69	Vodafone GmbH Kd.Nr. 001910905173 VK 1018840053 R g.Nr. 003480021877 vom 18.05.1		Festnetz - Vodafone		01700	5,53			0,00	
1.909	01406	Abziehbare Vorsteuer 19 %	01.07.17	1100	Allguth Tankstelle, Poscharnig Gerald, Dieselstra·e 100, 85774 Unterfîhring	M-ZO 523			01600	2,81			0,00	
2.113	01406	Abziehbare Vorsteuer 19 %	01.07.17	1100	<Storno> Allguth Tankstelle, Poscharnig Gerald, Dieselstra·e 100, 85774 Unterfîh	M-ZO 523			01600	-2,81			0,00	
57	01406	Abziehbare Vorsteuer 19 %	03.07.17	52	Kartenzahlung ALLGUTH Unterfˆhring//Unterfˆhring/ 2017-07-01T20:09:07 KFN 1 VJ 2	M-ZO 523			01700	2,85			0,00	
111	01406	Abziehbare Vorsteuer 19 %	03.07.17	101	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2017-07-01T16:00:44 KFN 1 VJ 2	M-ZO 523			01700	9,25			0,00	
203	01406	Abziehbare Vorsteuer 19 %	03.07.17	52	<Storno> Kartenzahlung ALLGUTH Unterfˆhring//Unterfˆhring/ 2017-07-01T20:09:07 K	M-ZO 523			01700	-2,85			0,00	
204	01406	Abziehbare Vorsteuer 19 %	03.07.17	52	Kartenzahlung ALLGUTH Unterfˆhring//Unterfˆhring/ 2017-07-01T20:09:07 KFN 1 VJ 2	M-ZO 523			01700	2,81			0,00	
206	01406	Abziehbare Vorsteuer 19 %	03.07.17	24	PAYPAL *SOFT BILLIG 35314369001 006	Office 2010			01710	9,58			0,00	
467	01406	Abziehbare Vorsteuer 19 %	03.07.17	419	Allianz Versicherungs-AG Vertrag AS-9309500840 Flurstr. 13, 85609 Aschheim 08.0				01700	-23,00			0,00	
541	01406	Abziehbare Vorsteuer 19 %	03.07.17	493	Amazon DE Marketplace 800-279-6620018				01710	-1,84			0,00	
864	01406	Abziehbare Vorsteuer 19 %	03.07.17	742	Contipark Parkgaragengesellschaft, Parkhaus Hauptbahnhof, Bahnhofsplatz 2, 8033	M-ZO 523 | 7			01600	5,91			0,00	
1.200	01406	Abziehbare Vorsteuer 19 %	03.07.17	419	<Storno> Allianz Versicherungs-AG Vertrag AS-9309500840 Flurstr. 13, 85609 Aschh				01700	23,00			0,00	
1.619	01406	Abziehbare Vorsteuer 19 %	03.07.17	493	<Storno> Amazon DE Marketplace 800-279-6620018				01710	1,84			0,00	
1.620	01406	Abziehbare Vorsteuer 19 %	03.07.17	493	Amazon DE Marketplace 800-279-6620018				01710	1,84			0,00	
2.066	01406	Abziehbare Vorsteuer 19 %	03.07.17	1040	Oberl?nderstr. Nord, M?nchen	M-ZO 523	KVR		01600	0,93			0,00	
2.109	01406	Abziehbare Vorsteuer 19 %	03.07.17	1040	<Storno> Oberl?nderstr. Nord, M?nchen	M-ZO 523	KVR		01600	-0,93			0,00	
2.114	01406	Abziehbare Vorsteuer 19 %	03.07.17	52	<Storno> Kartenzahlung ALLGUTH Unterfˆhring//Unterfˆhring/ 2017-07-01T20:09:07 K	M-ZO 523			01700	-2,81			0,00	
2.473	01406	Abziehbare Vorsteuer 19 %	03.07.17	1428		Allianz Versicherungs-AG Vertrag AS-9309500840 Flurstr. 13, 85609 Aschheim 08.0	Allianz			01700	23,00			0,00	
89	01406	Abziehbare Vorsteuer 19 %	04.07.17	82	Vodafone GmbH Kd.Nr. 001910905173 VK 1018840053 R g.Nr. 003483186379 vom 20.06.1		Festnetz - Vodafone		01700	7,38			0,00	
540	01406	Abziehbare Vorsteuer 19 %	04.07.17	492	AMAZON.DE AMAZON.DE 018				01710	-11,17			0,00	
1.138	01406	Abziehbare Vorsteuer 19 %	04.07.17	492	<Storno> AMAZON.DE AMAZON.DE 018				01710	11,17			0,00	
1.139	01406	Abziehbare Vorsteuer 19 %	04.07.17	492	AMAZON.DE AMAZON.DE 018				01710	11,17			0,00	
1.825	01406	Abziehbare Vorsteuer 19 %	04.07.17	1076	Tageskarte Erwachsene - RMV	RMV	÷PNV		01600	1,15			0,00	
869	01406	Abziehbare Vorsteuer 19 %	05.07.17	747	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	2,95			0,00	
1.805	01406	Abziehbare Vorsteuer 19 %	05.07.17	1059	Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337 M¸nchen,	Textilreinigung			01600	9,74			0,00	
1.806	01406	Abziehbare Vorsteuer 19 %	05.07.17	1059	<Storno> Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337	Textilreinigung			01600	-9,74			0,00	
1.807	01406	Abziehbare Vorsteuer 19 %	05.07.17	1060	Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337 M¸nchen,	Textilreinigung			01600	8,75			0,00	
1.808	01406	Abziehbare Vorsteuer 19 %	05.07.17	1061	Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337 München,	Textilreinigung			01600	6,95			0,00	
2.485	01406	Abziehbare Vorsteuer 19 %	05.07.17	1439	Textilreinigung Leitner				01600		8,75		0,00	
347	01406	Abziehbare Vorsteuer 19 %	06.07.17	299	T‹V Rheinland Akademie GmbH DEUTDEBBXXX DE97100700000117895300 Auftragsnummer K				01700	-647,90			0,00	
799	01406	Abziehbare Vorsteuer 19 %	06.07.17	299	<Storno> T‹V Rheinland Akademie GmbH DEUTDEBBXXX DE97100700000117895300 Auftrags				01700	647,90			0,00	
800	01406	Abziehbare Vorsteuer 19 %	06.07.17	299	T‹V Rheinland Akademie GmbH DEUTDEBBXXX DE97100700000117895300 Auftragsnummer K				01700	647,90			0,00	
868	01406	Abziehbare Vorsteuer 19 %	06.07.17	746	Oberl?nder Str. Nord, M?nchen	M-ZO 523 | 7			01600	0,96			0,00	
2.479	01406	Abziehbare Vorsteuer 19 %	06.07.17	1433	623 - Apcoa Parking, Parkgarage Hofbr?keller,81667 M?chen	M-ZO 523			01600	1,92			0,00	
870	01406	Abziehbare Vorsteuer 19 %	07.07.17	748	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
1.863	01406	Abziehbare Vorsteuer 19 %	10.07.17	1168	Amazon Prime Gebuehr amzn.de/info018 - Versandgeb¸hr				01710	9,25			0,00	
2.176	01406	Abziehbare Vorsteuer 19 %	10.07.17	185	Amazon Prime Gebuehr amzn.de/info018				01710	9,25			0,00	
2.177	01406	Abziehbare Vorsteuer 19 %	10.07.17	1168	<Storno> Amazon Prime Gebuehr amzn.de/info018 - Versandgeb¸hr				01710	-9,25			0,00	
2.205	01406	Abziehbare Vorsteuer 19 %	10.07.17	1188	Kreisverwaltungsreferat München	M-ZO 523 | 7	KVR		01600	3,19			0,00	
44	01406	Abziehbare Vorsteuer 19 %	11.07.17	39	SPRINT TANK MUENCHEN RIEMERSTR. ELV75051167 09.07 18.31 ME1 End-to-End-Ref.: T01	M-ZO 523			01700	2,53			0,00	
871	01406	Abziehbare Vorsteuer 19 %	11.07.17	749	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
196	01406	Abziehbare Vorsteuer 19 %	12.07.17	55	XING AG F000.0000-00E3.CB7B XING PRM1170700 40201 End-to-End-Ref.: F000.0000-00E		Abo - XING		01700	3,33			0,00	
875	01406	Abziehbare Vorsteuer 19 %	12.07.17	753	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
55	01406	Abziehbare Vorsteuer 19 %	13.07.17	50	Telefonica Germany GmbH + Co. OHG Kd-Nr.: 17337791, Rg-Nr.: 150714335 8/05, Ihre		Handy - Telefonica		01700	2,55			0,00	
873	01406	Abziehbare Vorsteuer 19 %	13.07.17	751	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
38	01406	Abziehbare Vorsteuer 19 %	14.07.17	33	PAYPAL *IMMOBILIENS 36 35314369001 006	M-ZO 523	Auto - Parken		01710	4,78			0,00	
881	01406	Abziehbare Vorsteuer 19 %	14.07.17	759	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
2.150	01406	Abziehbare Vorsteuer 19 %	14.07.17	33	<Storno> PAYPAL *IMMOBILIENS 36 35314369001 006	M-ZO 523	Auto - Parken		01710	-4,78			0,00	
2.151	01406	Abziehbare Vorsteuer 19 %	14.07.17	33	PAYPAL *IMMOBILIENS 36 35314369001 006				01710	4,78			0,00	
87	01406	Abziehbare Vorsteuer 19 %	17.07.17	80	Kartenzahlung SHELL 0435// Aschheim /DE 2017-07-14T18:43:11 KFN 1 VJ 2012	M-ZO 523			01700	6,87			0,00	
144	01406	Abziehbare Vorsteuer 19 %	17.07.17	133	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2017-07-16T23:12:29 KFN 1 VJ 2	M-ZO 523			01700	11,33			0,00	
341	01406	Abziehbare Vorsteuer 19 %	17.07.17	293	SGD Rate 3 End-to-End-Ref.: 1809473.184370072245025 Mandatsref: 910852M1 Gl‰ubi				01700	-19,00			0,00	
343	01406	Abziehbare Vorsteuer 19 %	17.07.17	295	SGD Rate 3 End-to-End-Ref.: 1809475.184370072245025 Mandatsref: 910854M1 Gl‰ubi				01700	-23,79			0,00	
424	01406	Abziehbare Vorsteuer 19 %	17.07.17	376	SGD Rate 3 End-to-End-Ref.: 1809474.184370072245024 Mandatsref: 910853M1 Gl‰ubi				01700	-22,67			0,00	
877	01406	Abziehbare Vorsteuer 19 %	17.07.17	755	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
1.194	01406	Abziehbare Vorsteuer 19 %	17.07.17	295	<Storno> SGD Rate 3 End-to-End-Ref.: 1809475.184370072245025 Mandatsref: 910854M				01700	23,79			0,00	
1.195	01406	Abziehbare Vorsteuer 19 %	17.07.17	295	SGD Rate 3 End-to-End-Ref.: 1809475.184370072245025 Mandatsref: 910854M1 Gl‰ubi				01700	23,79			0,00	
1.212	01406	Abziehbare Vorsteuer 19 %	17.07.17	376	<Storno> SGD Rate 3 End-to-End-Ref.: 1809474.184370072245024 Mandatsref: 910853M				01700	22,67			0,00	
1.213	01406	Abziehbare Vorsteuer 19 %	17.07.17	376	SGD Rate 3 End-to-End-Ref.: 1809474.184370072245024 Mandatsref: 910853M1 Gl‰ubi				01700	22,67			0,00	
1.235	01406	Abziehbare Vorsteuer 19 %	17.07.17	293	<Storno> SGD Rate 3 End-to-End-Ref.: 1809473.184370072245025 Mandatsref: 910852M				01700	19,00			0,00	
1.236	01406	Abziehbare Vorsteuer 19 %	17.07.17	293	SGD Rate 3 End-to-End-Ref.: 1809473.184370072245025 Mandatsref: 910852M1 Gl‰ubi				01700	19,00			0,00	
872	01406	Abziehbare Vorsteuer 19 %	18.07.17	750	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
866	01406	Abziehbare Vorsteuer 19 %	19.07.17	744	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
1.817	01406	Abziehbare Vorsteuer 19 %	19.07.17	1069	Textilreinigung Leitner, Rudolf Krumscheidt GbR, Lindwurmstr. 14, 80337 München,	Textilreinigung			01600	4,37			0,00	
69	01406	Abziehbare Vorsteuer 19 %	20.07.17	64	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2017-07-19T21:29:17 KFN 1 VJ 2	M-ZO 523			01700	4,79			0,00	
70	01406	Abziehbare Vorsteuer 19 %	20.07.17	65	Vodafone GmbH		Festnetz - Vodafone		01700	5,42			0,00	
71	01406	Abziehbare Vorsteuer 19 %	20.07.17	65	<Storno> Vodafone GmbH		Festnetz - Vodafone		01700	-5,42			0,00	
127	01406	Abziehbare Vorsteuer 19 %	20.07.17	116	Kartenzahlung SHELL 9250// Berlin /DE 2017-06-19T06:04:26 KFN 1 VJ 2012	M-ZO 523			01700	10,38			0,00	
210	01406	Abziehbare Vorsteuer 19 %	20.07.17	19	EaseUS Partition Master Server Free lifetime upgrade 12.0 - #115880314	SQL Server Master			01710	45,60			0,00	
212	01406	Abziehbare Vorsteuer 19 %	20.07.17	20	PAYPAL *MICROSOFT STOR 35314369001 006	Micro Office 365			01710	15,81			0,00	
214	01406	Abziehbare Vorsteuer 19 %	20.07.17	21	EaseUS Partition Master Professional Free lifetime upgrade 12.0 - #115877157	Partition Master			01710	10,44			0,00	
882	01406	Abziehbare Vorsteuer 19 %	20.07.17	760	Oberl?nderstr. Nord, M?nchen	M-ZO 523 | 7			01600	0,83			0,00	
1.837	01406	Abziehbare Vorsteuer 19 %	20.07.17	20	<Storno> PAYPAL *MICROSOFT STOR 35314369001 006	Micro Office 365			01710	-15,81			0,00	
2.482	01406	Abziehbare Vorsteuer 19 %	20.07.17	1436	774 - Kartenzahlung SHELL 9250// Berlin /DE 2017-06-19T06:04:26 KFN 1 VJ 2012	M-ZO 523			01700		10,38		0,00	
874	01406	Abziehbare Vorsteuer 19 %	21.07.17	752	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
32	01406	Abziehbare Vorsteuer 19 %	24.07.17	28	PAYPAL *VODAFONEKAB 35314369001 006				01710	0,80			0,00	
33	01406	Abziehbare Vorsteuer 19 %	24.07.17	29	PAYPAL *HOTSPOT 35314369001 000				01710	0,79			0,00	
197	01406	Abziehbare Vorsteuer 19 %	24.07.17	28	<Storno> PAYPAL *VODAFONEKAB 35314369001 006				01710	-0,80			0,00	
198	01406	Abziehbare Vorsteuer 19 %	24.07.17	28	PAYPAL *VODAFONEKAB 35314369001 006				01710	0,80			0,00	
199	01406	Abziehbare Vorsteuer 19 %	24.07.17	29	<Storno> PAYPAL *HOTSPOT 35314369001 000				01710	-0,79			0,00	
200	01406	Abziehbare Vorsteuer 19 %	24.07.17	29	PAYPAL *HOTSPOT 35314369001 000				01710	0,79			0,00	
876	01406	Abziehbare Vorsteuer 19 %	24.07.17	754	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
1.838	01406	Abziehbare Vorsteuer 19 %	24.07.17	20	PAYPAL *MICROSOFT STOR 35314369001 006	Micro Office 365			01710	15,81			0,00	
878	01406	Abziehbare Vorsteuer 19 %	25.07.17	756	KVR M?nchen, 80337 M?nchen	M-ZO 523 | 7			01600	3,19			0,00	
1.832	01406	Abziehbare Vorsteuer 19 %	25.07.17	1081	Single Tageskarte Außenraum - MVV	MVV	÷PNV		01600	1,05			0,00	
1.833	01406	Abziehbare Vorsteuer 19 %	25.07.17	1082	Hotel Bockshaut - Fr¸hst¸ck	SAP Lehrgang			01600	1,92			0,00	
2.120	01406	Abziehbare Vorsteuer 19 %	25.07.17	1082	<Storno> Hotel Bockshaut - Fr¸hst¸ck	SAP Lehrgang			01600	-1,92			0,00	
2.125	01406	Abziehbare Vorsteuer 19 %	25.07.17	1082	Hotel Bockshaut - Parken	M-ZO 523 | 7	SAP Lehrgang		01600	1,92			0,00	
2.209	01406	Abziehbare Vorsteuer 19 %	25.07.17	1191	Berlin AB, 4-Fahrten-Karte		BI-Lehrgang		01600	1,44			0,00	
2.210	01406	Abziehbare Vorsteuer 19 %	25.07.17	1192	Berlin AB, 4-Fahrten-Karte		BI-Lehrgang		01600	1,44			0,00	
