Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
142	01401	Abziehbare Vorsteuer 7 %	28.11.19	131	HVV-Einzelkarte Nahbereich				01600	0,15			0,00	
143	01401	Abziehbare Vorsteuer 7 %	28.11.19	131	<Storno> HVV-Einzelkarte Nahbereich				01600	-0,15			0,00	
469	01401	Abziehbare Vorsteuer 7 %	28.11.19	438	OLB FRAPORT AG//FRANKFURT/DE 2019.11.27T08.40.33 Folgenr.000 Verfalld.2022	M-R 7408	Lagardere		01740	1,44			0,00	
725	01401	Abziehbare Vorsteuer 7 %	28.11.19	438	<Storno> OLB FRAPORT AG//FRANKFURT/DE 2019.11.27T08.40.33 Folgenr.000 Verfalld.2	M-R 7408	Lagardere		01740	-1,44			0,00	
807	01401	Abziehbare Vorsteuer 7 %	28.11.19	517	OLB FRAPORT AG//FRANKFURT/DE 2019.11.27T08.40.33 Folgenr.000 Verfalld.2022	M-R 7408	Lagardere		01740	1,44			0,00	
470	01401	Abziehbare Vorsteuer 7 %	29.11.19	439	OLB FRAPORT AG//FRANKFURT/DE 2019.11.28T12.15.55 Folgenr.000 Verfalld.2022	M-R 7408	Lagardere		01740	1,44			0,00	
471	01401	Abziehbare Vorsteuer 7 %	29.11.19	440	OLB IC HOT. FRANKF. AIRPOR//FRANKFURT/DE/0 2019.11.27T02.42.01 Folgenr.000		Lagardere		01740	8,44			0,00	
472	01401	Abziehbare Vorsteuer 7 %	29.11.19	441	OLB IC HOT. FRANKF. AIRPOR//FRANKFURT/DE/0 2019.11.27T08.35.53 Folgenr.000		Lagardere		01740	9,62			0,00	
727	01401	Abziehbare Vorsteuer 7 %	29.11.19	439	<Storno> OLB FRAPORT AG//FRANKFURT/DE 2019.11.28T12.15.55 Folgenr.000 Verfalld.2	M-R 7408	Lagardere		01740	-1,44			0,00	
729	01401	Abziehbare Vorsteuer 7 %	29.11.19	441	<Storno> OLB IC HOT. FRANKF. AIRPOR//FRANKFURT/DE/0 2019.11.27T08.35.53 Folgenr.		Lagardere		01740	-9,62			0,00	
730	01401	Abziehbare Vorsteuer 7 %	29.11.19	441	OLB IC HOT. FRANKF. AIRPOR//FRANKFURT/DE/0 2019.11.27T08.35.53 Folgenr.000		Lagardere		01740	8,44			0,00	
731	01401	Abziehbare Vorsteuer 7 %	29.11.19	441	OLB IC HOT. FRANKF. AIRPOR//FRANKFURT/DE/0 2019.11.27T08.35.53 Folgenr.000		Lagardere		01740	8,44			0,00	
732	01401	Abziehbare Vorsteuer 7 %	29.11.19	441	<Storno> OLB IC HOT. FRANKF. AIRPOR//FRANKFURT/DE/0 2019.11.27T08.35.53 Folgenr.		Lagardere		01740	-8,44			0,00	
808	01401	Abziehbare Vorsteuer 7 %	29.11.19	518	OLB FRAPORT AG//FRANKFURT/DE 2019.11.28T12.15.55 Folgenr.000 Verfalld.2022	M-R 7408	Lagardere		01740	1,44			0,00	
809	01401	Abziehbare Vorsteuer 7 %	02.12.19	519	OLB P+R PARK + RIDE GMBH//MUENCHEN/DE 2019.11.30T22.16.44 Folgenr.000 Verf	M-R 7408	Lagardere		01740	0,33			0,00	
907	01401	Abziehbare Vorsteuer 7 %	02.12.19	519	<Storno> OLB P+R PARK + RIDE GMBH//MUENCHEN/DE 2019.11.30T22.16.44 Folgenr.000 V	M-R 7408	Lagardere		01740	-0,33			0,00	
717	01401	Abziehbare Vorsteuer 7 %	03.12.19	471	OLB ACCORINVEST GERMANY GMBH//MUENCHEN/DE 2019.11.25T10.17.10 Folgenr.000V		Lagardere		01740	6,15			0,00	
718	01401	Abziehbare Vorsteuer 7 %	03.12.19	471	<Storno> OLB ACCORINVEST GERMANY GMBH//MUENCHEN/DE 2019.11.25T10.17.10 Folgenr.0		Lagardere		01740	-6,15			0,00	
786	01401	Abziehbare Vorsteuer 7 %	12.12.19	496	OLB IBIS PARIS METE//PARIS/FR 1 2019-12-09T21:32:57 KFN 1 VJ 2012 Kartenza				01700	14,12			0,00	
789	01401	Abziehbare Vorsteuer 7 %	16.12.19	499	OLB ACCORINVEST GERMANY GMBH//MUENCHEN/2019-12-12T21:52:56 KFN 1 VJ 2012 K				01700	6,54			0,00	
800	01401	Abziehbare Vorsteuer 7 %	24.12.19	510	OLB PARKGARAGE RIEGER CITY//Muenchen/DE2019-12-22T20:24:18 KFN 1 VJ 2012 K	M-R 7408	Lagardere		01700	0,98			0,00	
909	01401	Abziehbare Vorsteuer 7 %	24.12.19	510	<Storno> OLB PARKGARAGE RIEGER CITY//Muenchen/DE2019-12-22T20:24:18 KFN 1 VJ 201	M-R 7408	Lagardere		01700	-0,98			0,00	
260	01406	Abziehbare Vorsteuer 19 %	02.01.19	229	OLB RF44X549697255 - 2019	GEZ			01700	33,53			0,00	
1.438	01406	Abziehbare Vorsteuer 19 %	02.01.19	990	430 - Parkgarage Hofbr‰ukeller M¸nchen	M-R 7408			01600	2,39			0,00	
181	01406	Abziehbare Vorsteuer 19 %	03.01.19	152	OLB Kd.Nr. 001910905173 VK		Festnetz - Vodafone		01700	6,22			0,00	
265	01406	Abziehbare Vorsteuer 19 %	03.01.19	234	OLB Kartenzahlung	M-R 7408			01700	23,95			0,00	
1.043	01406	Abziehbare Vorsteuer 19 %	03.01.19	698	Kartenzahlung REIFEN-CENTER GMBH K K//ASCHHEIM/DE 2019-01-02T08:57:26 KFN 1 VJ 2	M-R 7408			01700	23,95			0,00	
1.196	01406	Abziehbare Vorsteuer 19 %	03.01.19	698	<Storno> Kartenzahlung REIFEN-CENTER GMBH K K//ASCHHEIM/DE 2019-01-02T08:57:26 K	M-R 7408			01700	-23,95			0,00	
1.443	01406	Abziehbare Vorsteuer 19 %	03.01.19	995	451 - Olympia Einkaufszentrum, Hanauer Str.	M-R 7408			01600	0,80			0,00	
1.442	01406	Abziehbare Vorsteuer 19 %	04.01.19	994	449 - Kirchenstr. M¸nchen	M-R 7408			01600	0,40			0,00	
1.431	01406	Abziehbare Vorsteuer 19 %	06.01.19	985	410 - Apcoa Parking	M-R 7408			01600	1,44			0,00	
267	01406	Abziehbare Vorsteuer 19 %	08.01.19	236	OLB Kartenzahlung ECHO	M-R 7408			01700	9,82			0,00	
191	01406	Abziehbare Vorsteuer 19 %	14.01.19	162	OLB Kd-Nr.:17337791,Rg-Nr.		Handy - Telefonica		01700	2,55			0,00	
269	01406	Abziehbare Vorsteuer 19 %	14.01.19	238	OLB J000.0000-0121.62C5		Abo - XING		01700	3,33			0,00	
271	01406	Abziehbare Vorsteuer 19 %	14.01.19	240	OLB Kartenzahlung ECHO	M-R 7408			01700	7,27			0,00	
1.481	01406	Abziehbare Vorsteuer 19 %	17.01.19	1015	439 - BVG Rathaus Schˆneberg, Berlin	Berlin Schˆneberg			01600	0,89			0,00	
1.433	01406	Abziehbare Vorsteuer 19 %	18.01.19	987	420 - 	Parkplatz Ystader Str. 16				01600	0,80			0,00	
1.432	01406	Abziehbare Vorsteuer 19 %	19.01.19	986	419 - Parkplatz Ystader Str. 16				01600	0,16			0,00	
285	01406	Abziehbare Vorsteuer 19 %	21.01.19	254	OLB Kartenzahlung SHELL	M-R 7408			01700	8,90			0,00	
286	01406	Abziehbare Vorsteuer 19 %	21.01.19	255	OLB 10179360 M-R7408 4 01				01700	9,58			0,00	
1.359	01406	Abziehbare Vorsteuer 19 %	21.01.19	934	OLB Kartenzahlung BERLINER	BVG			01700	1,44			0,00	
1.428	01406	Abziehbare Vorsteuer 19 %	21.01.19	982	395 - Parkgarage Hudtwalckerstrasse	Dermalog			01600	0,24			0,00	
1.420	01406	Abziehbare Vorsteuer 19 %	22.01.19	974	399 - Einzelkarte HVV, Hamburg AB oder 2 Ringe, 2.Kl.	Dermalog			01600	0,53			0,00	
1.422	01406	Abziehbare Vorsteuer 19 %	23.01.19	976	408 - Einzelkarte HVV, Nahbereich, 2.Kl.	Dermalog			01600	0,37			0,00	
1.423	01406	Abziehbare Vorsteuer 19 %	23.01.19	977	409 - Einzelkarte HVV, Nahbereich, 2.Kl.	Dermalog			01600	0,37			0,00	
41	01406	Abziehbare Vorsteuer 19 %	25.01.19	36	HUK-Coburg Unternehmensgruppe BYLADEMMXXX DE14700500000002034343 RF1662214551200	M-R 7408			01700	184,11			0,00	
290	01406	Abziehbare Vorsteuer 19 %	25.01.19	259	OLB Kartenzahlung ECHO	M-R 7408			01700	4,12			0,00	
291	01406	Abziehbare Vorsteuer 19 %	25.01.19	260	OLB Kartenzahlung ALLGUTH	M-R 7408			01700	9,50			0,00	
292	01406	Abziehbare Vorsteuer 19 %	25.01.19	261	OLB Kd 0014627444 Wir		Handy - Mobilcom		01700	13,00			0,00	
1.439	01406	Abziehbare Vorsteuer 19 %	25.01.19	991	431 - Parkgarage Hofbr‰ukeller M¸nchen	M-R 7408			01600	3,83			0,00	
297	01406	Abziehbare Vorsteuer 19 %	28.01.19	266	OLB OMV D7215 Munchen	M-R 7408			01700	1,91			0,00	
299	01406	Abziehbare Vorsteuer 19 %	29.01.19	268	OLB Kartenzahlung	M-R 7408			01700	10,65			0,00	
205	01406	Abziehbare Vorsteuer 19 %	31.01.19	176	OLB Kd.Nr. 001910905173 VK		Festnetz - Vodafone		01700	6,26			0,00	
1.444	01406	Abziehbare Vorsteuer 19 %	03.02.19	996	448 - Piet Hein, Amsterdam	M-R 7408			01600	6,47			0,00	
5	01406	Abziehbare Vorsteuer 19 %	05.02.19	5	OLB Kartenzahlung FRAPORT		Auto - Parken		01700	3,51			0,00	
6	01406	Abziehbare Vorsteuer 19 %	05.02.19	6	OLB PITSTOP.DE GMBH	M-R 7408			01700	68,09			0,00	
309	01406	Abziehbare Vorsteuer 19 %	05.02.19	278	OLB PP.2280.PP . KV GMBH,	Domain			01700	1,90			0,00	
1.354	01406	Abziehbare Vorsteuer 19 %	05.02.19	930	OLB Kartenzahlung FRAPORT	M-R 7408	DIDE-Ablˆsung		01700	3,51			0,00	
1.355	01406	Abziehbare Vorsteuer 19 %	05.02.19	931	OLB Kartenzahlung FRAPORT	M-R 7408	DIDE-Ablˆsung		01700		3,51		0,00	
7	01406	Abziehbare Vorsteuer 19 %	06.02.19	7	OLB Kartenzahlung FRAPORT		Auto - Parken		01700	3,51			0,00	
1.356	01406	Abziehbare Vorsteuer 19 %	06.02.19	932	OLB Kartenzahlung FRAPORT	M-R 7408	DIDE-Ablˆsung		01700		3,51		0,00	
1.357	01406	Abziehbare Vorsteuer 19 %	06.02.19	933	OLB Kartenzahlung FRAPORT	M-R 7408	DIDE-Ablˆsung		01700	3,51			0,00	
1.446	01406	Abziehbare Vorsteuer 19 %	06.02.19	998	432 - Pollux Skyline Plaza, Frankfurt	M-R 7408			01600	0,24			0,00	
1.447	01406	Abziehbare Vorsteuer 19 %	06.02.19	999	433 - Pollux Frankfurt, Skyline Plaza	M-R 7408			01600	0,56			0,00	
316	01406	Abziehbare Vorsteuer 19 %	07.02.19	285	OLB Kartenzahlung SHELL	M-R 7408			01700	9,13			0,00	
318	01406	Abziehbare Vorsteuer 19 %	08.02.19	287	OLB Kartenzahlung AGIP	M-R 7408			01700	8,10			0,00	
1.353	01406	Abziehbare Vorsteuer 19 %	09.02.19	929	Apcoa PH Augsburger/Passauer Berlin	M-R 7408			01600	1,60			0,00	
1.147	01406	Abziehbare Vorsteuer 19 %	11.02.19	785	Kartenzahlung SPREEGOLD GMBH//Berlin/DE 2019-02-10T18:26:12 KFN 1 VJ 2012				01700	3,68			0,00	
1.490	01406	Abziehbare Vorsteuer 19 %	11.02.19	1020	61 - Kartenzahlung BIKINI BERLIN//BERLIN/DE 2019-02-09T13:20:15 KFN 1 VJ 2012	Berlin Schˆneberg			01700	1,23			0,00	
1.500	01406	Abziehbare Vorsteuer 19 %	11.02.19	1023	90 - Kartenzahlung VAPIANO//Berlin/DE 2019-02-10T18:51:43 KFN 1 VJ 2012	Berlin Schˆneberg			01700	0,88			0,00	
1.373	01406	Abziehbare Vorsteuer 19 %	12.02.19	947		Tankstelle, Kammersteiner Land S¸d, Kammerstein	Mann + Hummel GmbH			01700	9,41			0,00	
1.374	01406	Abziehbare Vorsteuer 19 %	12.02.19	948	Tankstelle, SSP Deutschland GmbH, Berlin	M-R 7408			01700	11,02			0,00	
43	01406	Abziehbare Vorsteuer 19 %	14.02.19	38		Lexware Haufe DEUTDE6FXXX DE47680700300035041300 Re-Nr. 0640249239 - Lexware bu	Haufe Lexware			01700	19,00			0,00	
1.151	01406	Abziehbare Vorsteuer 19 %	14.02.19	789	Kartenzahlung ALEX FRANKFURT 1550 ALEX Skyline Plaza Frankfurt//Frank 2019-02-12	Frankfurt			01700	2,51			0,00	
1.480	01406	Abziehbare Vorsteuer 19 %	15.02.19	1014	433 - Pollux, Skyline Plaza, Frankfurt	Mann + Hummel GmbH			01600	0,56			0,00	
1.210	01406	Abziehbare Vorsteuer 19 %	18.02.19	840	Kartenzahlung Restaurant Safran +//Frankfurt am M 2019-02-11T19:45:47 KFN 1 VJ 2	Frankfurt			01700	2,62			0,00	
1.409	01406	Abziehbare Vorsteuer 19 %	18.02.19	971	SHELL STATION, Elke Hoffmann GmbH, Speyer	Mann + Hummel GmbH			01700	9,08			0,00	
1.299	01406	Abziehbare Vorsteuer 19 %	19.02.19	895	Oil Tankstelle Morgenstern GmbH&Co. KG	M-R 7408			01700	6,25			0,00	
1.029	01406	Abziehbare Vorsteuer 19 %	20.02.19	687	Audi Bank Zweigniederlassung der VW Bank GmbH 10179360 M-R7408 5 02 19 End-to-En				01700	-9,58			0,00	
1.031	01406	Abziehbare Vorsteuer 19 %	20.02.19	687	<Storno> Audi Bank Zweigniederlassung der VW Bank GmbH 10179360 M-R7408 5 02 19 				01700	9,58			0,00	
1.032	01406	Abziehbare Vorsteuer 19 %	20.02.19	689	Audi Bank Zweigniederlassung der VW Bank GmbH 10179360 M-R7408 5 02 19 End-to-En				01700	9,58			0,00	
1.295	01406	Abziehbare Vorsteuer 19 %	20.02.19	892	Kartenzahlung POLLUX GRUNDSTUECKSGESELLS//HAMBURG 2019-02-12T20:51:33 KFN 1 VJ 2	M-R 7408			01700	0,24			0,00	
1.297	01406	Abziehbare Vorsteuer 19 %	20.02.19	894	Kartenzahlung POLLUX GRUNDSTUECKSGESELLS//HAMBURG 2019-02-12T20:51:33 KFN 1 VJ 2	M-R 7408			01700	0,24			0,00	
1.298	01406	Abziehbare Vorsteuer 19 %	20.02.19	894	<Storno> Kartenzahlung POLLUX GRUNDSTUECKSGESELLS//HAMBURG 2019-02-12T20:51:33 K	M-R 7408			01700	-0,24			0,00	
1.516	01406	Abziehbare Vorsteuer 19 %	20.02.19	1010	275  - Juan Tapas Bar, Frankfurt	Mann + Hummel GmbH			01600	2,19			0,00	
1.324	01406	Abziehbare Vorsteuer 19 %	21.02.19	910	Kartenzahlung LEMBERG CAFE BAR RE//MANNHEIM/DE 2019-02-19T19:12:52 KFN 1 VJ 2012	Frankfurt			01700	3,99			0,00	
1.325	01406	Abziehbare Vorsteuer 19 %	21.02.19	911	Kartenzahlung LEMBERG CAFE BAR RE//MANNHEIM/DE 2019-02-19T19:12:52 KFN 1 VJ 2012				01700	3,99			0,00	
1.329	01406	Abziehbare Vorsteuer 19 %	21.02.19	910	<Storno> Kartenzahlung LEMBERG CAFE BAR RE//MANNHEIM/DE 2019-02-19T19:12:52 KFN 	Frankfurt			01700	-3,99			0,00	
1.478	01406	Abziehbare Vorsteuer 19 %	23.02.19	1012	277 - Cafe Engelchen, Berlin	Berlin Schˆneberg			01600	0,93			0,00	
1.502	01406	Abziehbare Vorsteuer 19 %	23.02.19	1012	<Storno> 277 - Cafe Engelchen, Berlin	Berlin Schˆneberg			01600	-0,93			0,00	
1.503	01406	Abziehbare Vorsteuer 19 %	23.02.19	1012	277 - Cafe Engelchen, Berlin	Berlin Schˆneberg			01600	0,93			0,00	
1.504	01406	Abziehbare Vorsteuer 19 %	23.02.19	1025	112 - Cafe Engelchen , Berlin	Berlin Schˆneberg			01600	1,07			0,00	
1.138	01406	Abziehbare Vorsteuer 19 %	25.02.19	776	Kartenzahlung SHELL 1957// Krauthausen /DE 2019-02-22T18:34:52 KFN 1 VJ 2012	M-R 7408			01700	10,49			0,00	
1.440	01406	Abziehbare Vorsteuer 19 %	25.02.19	992	436 - Kiss/TG Arnulfstr. M¸nchen, Michael Page	Bewerbung			01600	0,48			0,00	
1.554	01406	Abziehbare Vorsteuer 19 %	25.02.19	1063	Portunity GmbH COBADEFFXXX DE14340400490643331200 Re-Nr. 237158 Anne Richter KD 		VPN		01700	8,05			0,00	
1.367	01406	Abziehbare Vorsteuer 19 %	26.02.19	941	Kartenzahlung ECHO TANKSTELLEN GMBH//Muenchen/DE 2019-02-25T16:14:58 KFN 1 VJ 20	M-R 7408			01700	9,43			0,00	
1.369	01406	Abziehbare Vorsteuer 19 %	26.02.19	943	Kartenzahlung SHELL 0383// Berlin /DE 2019-02-25T06:17:33 KFN 1 VJ 2012	M-R 7408			01700	10,54			0,00	
1.421	01406	Abziehbare Vorsteuer 19 %	28.02.19	975	402 - Einzelkarte HVV, Nahbereich, 2.Kl.	Dermalog			01600	0,37			0,00	
1.445	01406	Abziehbare Vorsteuer 19 %	01.03.19	997	435 - Pˆsseldorf Center Hamburg	Dermalog			01600	0,96			0,00	
1.176	01406	Abziehbare Vorsteuer 19 %	04.03.19	810	Kartenzahlung Kartenzahlung Aral Tankstelle Hamburg Amsinckstra 2019-03-01T13:32	M-R 7408			01700	9,70			0,00	
1.427	01406	Abziehbare Vorsteuer 19 %	04.03.19	981	407  - Ganztageskarte HVV, Hamburg AB oder 2 Ringe, 2.Kl.	Dermalog			01600	1,25			0,00	
1.419	01406	Abziehbare Vorsteuer 19 %	05.03.19	967	Bankkarte 32,6 Bolero Rothenbaum GmbH, Hamburg (Fresh Restaurant  Bar) 99 04.03.	Dermalog			01700	5,21			0,00	
1.425	01406	Abziehbare Vorsteuer 19 %	05.03.19	979	Ganztageskarte HVV, Hamburg AB oder 2 Ringe, 2.Kl.	Dermalog			01600	1,25			0,00	
1.404	01406	Abziehbare Vorsteuer 19 %	06.03.19	966	Bolero Hamburg	Dermalog			01600	2,79			0,00	
1.483	01406	Abziehbare Vorsteuer 19 %	06.03.19	1017	79 - Restaurant Suzy Wong, Hamburg	Dermalog			01600	3,80			0,00	
1.372	01406	Abziehbare Vorsteuer 19 %	08.03.19	946	Tankstelle, Elior Autobahn West GmbH, BAB7 Riedener Wald West	Dermalog			01700	11,06			0,00	
1.408	01406	Abziehbare Vorsteuer 19 %	08.03.19	970	Mama Trattoria, Hamburg	Dermalog			01600	2,35			0,00	
1.424	01406	Abziehbare Vorsteuer 19 %	08.03.19	978	397 - Ganztageskarte HVV, Hamburg AB oder 2 Ringe, 2.Kl.	Dermalog			01600	1,25			0,00	
1.406	01406	Abziehbare Vorsteuer 19 %	11.03.19	968	Mama Trattoria, Hamburg	Dermalog			01600	2,39			0,00	
1.512	01406	Abziehbare Vorsteuer 19 %	11.03.19	1029	267 - Kartenzahlung ALEX HAMBURG 1320 ALEX Hamburg im Alsterpavillon//Ham 2019-0	Dermalog			01700	4,34			0,00	
1.555	01406	Abziehbare Vorsteuer 19 %	11.03.19	1064	7632 - www.jobleads.de hamburg		Jobleads		01710	21,51			0,00	
1.451	01406	Abziehbare Vorsteuer 19 %	13.03.19	1003	97 - Kartenzahlung Multi Textilpflege Markus Kurt//Ham 2019-03-12T08:22:05 KFN 1	Dermalog			01700	6,59			0,00	
1.499	01406	Abziehbare Vorsteuer 19 %	13.03.19	973	Block House Restaurant	Dermalog			01600	3,37			0,00	
1.407	01406	Abziehbare Vorsteuer 19 %	15.03.19	969	Barzahlung 14 mama Trattoria, Hamburg 111 15.03.2019 DEUTSCHLAND HAMBURG  ()	Dermalog			01600	2,24			0,00	
1.296	01406	Abziehbare Vorsteuer 19 %	18.03.19	893	2363795 SANDISK SDSQUNS-128G-GN6TA 128GB MICROSD	SanDisk			01700	2,71			0,00	
1.296	01406	Abziehbare Vorsteuer 19 %	18.03.19	893	2473074 MICROSOFT OFFICE 365 PERSONAL MAC/WIN	Micro Office 365			01700	3,19			0,00	
1.296	01406	Abziehbare Vorsteuer 19 %	18.03.19	893	2473074 MICROSOFT OFFICE 365 PERSONAL MAC/WIN	Micro Office 365			01700	7,98			0,00	
1.296	01406	Abziehbare Vorsteuer 19 %	18.03.19	893	2341789 MICROSOFT GK3-00005 SPRO SIGNATYPECVRFPRM1755	Zusatzzubehˆr el.			01700	16,83			0,00	
1.296	01406	Abziehbare Vorsteuer 19 %	18.03.19	893	2485241 MICROSOFT KJV-00003 SURFACE PRO6 I7/16/512 PL	Surface			01700	262,82			0,00	
1.165	01406	Abziehbare Vorsteuer 19 %	19.03.19	799	Kartenzahlung VAPIANO//Hamburg/DE 2019-03-18T21:12:33 KFN 1 VJ 2012				01700	1,78			0,00	
1.361	01406	Abziehbare Vorsteuer 19 %	19.03.19	936	Mama Trattoria	Dermalog			01600	2,35			0,00	
1.487	01406	Abziehbare Vorsteuer 19 %	19.03.19	1019	89 - Alex, Hamburg	Dermalog			01700	2,08			0,00	
1.030	01406	Abziehbare Vorsteuer 19 %	20.03.19	688	Audi Bank Zweigniederlassung der VW Bank GmbH 10179360 M-R7408 6 03 19 End-to-En				01700	9,58			0,00	
1.497	01406	Abziehbare Vorsteuer 19 %	20.03.19	1022	87 - Multi Textilpflege, Hamburg 				01700	1,00			0,00	
1.441	01406	Abziehbare Vorsteuer 19 %	21.03.19	993	438 - Stuttgart, Karl-Pfaff-Str, Mercedes	Bewerbung			01600	0,32			0,00	
1.207	01406	Abziehbare Vorsteuer 19 %	22.03.19	837	Kartenzahlung AGIP ASCHHEIM, EICHENDORFFSTR.20//A 2019-03-21T21:30:20 KFN 1 VJ 2	M-R 7408			01700	3,48			0,00	
1.492	01406	Abziehbare Vorsteuer 19 %	22.03.19	1002	64 - Mama Trattoria, Hamburg	Dermalog			01600	2,35			0,00	
1.048	01406	Abziehbare Vorsteuer 19 %	25.03.19	702	Referenz 65146903063386220319200725Mandat 144282Einreicher-ID DE54ZZZ00000657918				01730	3,66			0,00	
1.224	01406	Abziehbare Vorsteuer 19 %	25.03.19	852	alex hamburg				01750	2,71			0,00	
1.234	01406	Abziehbare Vorsteuer 19 %	25.03.19	861	Kartenzahlung Kartenzahlung Aral Tankstelle Bispingen A 7//Bisp 2019-03-22T07:13	M-R 7408			01700	8,04			0,00	
1.049	01406	Abziehbare Vorsteuer 19 %	26.03.19	703	Referenz 78100754860474250319215049Mandat 264209Einreicher-ID DE76ZZZ00000000056	M-R 7408			01730	5,51			0,00	
1.050	01406	Abziehbare Vorsteuer 19 %	27.03.19	704	Referenz 74085769042052260319093623Mandat 249074Einreicher-ID DE59ZZZ00000063121	M-R 7408			01730	8,54			0,00	
1.065	01406	Abziehbare Vorsteuer 19 %	28.03.19	716	Referenz 74078928661274270319162442Mandat 274495Einreicher-ID DE52ZZZ00000126879	M-R 7408			01730	10,21			0,00	
1.181	01406	Abziehbare Vorsteuer 19 %	29.03.19	815	Kartenzahlung MAMA RESTAURANTS GM//HAMBURG/DE 2019-03-28T13:02:33 KFN 1 VJ 2012				01700	2,35			0,00	
1.054	01406	Abziehbare Vorsteuer 19 %	02.04.19	707	Referenz 67052134026911010419075323Mandat 170442Einreicher-ID DE92ZZZ00001734516	Dermalog			01730	9,46			0,00	
1.057	01406	Abziehbare Vorsteuer 19 %	02.04.19	709	Referenz 65146903063701010419194758Mandat 285221Einreicher-ID DE54ZZZ00000657918				01730	0,81			0,00	
1.058	01406	Abziehbare Vorsteuer 19 %	02.04.19	710	Referenz 65039452026946010419130024Mandat 207255Einreicher-ID DE16ZZZ00000020245	Dermalog			01730	2,35			0,00	
1.059	01406	Abziehbare Vorsteuer 19 %	03.04.19	711	Referenz 54045949729403020419104935Mandat 139303Einreicher-ID DE27ZZZ00001862368	Dermalog			01730	1,19			0,00	
1.061	01406	Abziehbare Vorsteuer 19 %	04.04.19	713	Referenz ZAA0052998643Mandat 1026721474Einreicher-ID DE90LPY00000046849LogPay On				01730	2,86			0,00	
1.062	01406	Abziehbare Vorsteuer 19 %	04.04.19	714	 Referenz 65133527100522040419105520Mandat 135315Einreicher-ID DE16ZZZ0000002024				01730	0,56			0,00	
1.063	01406	Abziehbare Vorsteuer 19 %	04.04.19	714	<Storno>  Referenz 65133527100522040419105520Mandat 135315Einreicher-ID DE16ZZZ0				01730	-0,56			0,00	
1.075	01406	Abziehbare Vorsteuer 19 %	05.04.19	726	Referenz 69595050032477030419132013Mandat 232706Einreicher-ID DE70ZZZ00000221324				01730	2,39			0,00	
1.076	01406	Abziehbare Vorsteuer 19 %	05.04.19	727		Referenz 52098262028014040419172956Mandat 116974Einreicher-ID DE54ZZZ0000204783				01730	1,68			0,00	
1.396	01406	Abziehbare Vorsteuer 19 %	05.04.19	960	Lucacelli Gastro GmbH	Dermalog			01730	1,68			0,00	
1.485	01406	Abziehbare Vorsteuer 19 %	05.04.19	728	103 - Referenz 69188528026398040419094223Mandat 	Dermalog			01730	0,38			0,00	
1.078	01406	Abziehbare Vorsteuer 19 %	08.04.19	729		Referenz 55500747007777060419143510Mandat OFFLINEEinreicher-ID DE06ZZZ000017710				01730	2,62			0,00	
1.079	01406	Abziehbare Vorsteuer 19 %	08.04.19	730		Referenz 69595045660344050419113647Mandat 276932Einreicher-ID DE70ZZZ0000022132				01730	2,30			0,00	
1.081	01406	Abziehbare Vorsteuer 19 %	08.04.19	732		Referenz 68064737932376070419132934Mandat OFFLINEEinreicher-ID DE66ZZZ000016138				01730	4,07			0,00	
1.082	01406	Abziehbare Vorsteuer 19 %	08.04.19	733		Referenz 60949539018984050419174313Mandat OFFLINEEinreicher-ID DE22ZZZ000018941				01730	1,44			0,00	
1.084	01406	Abziehbare Vorsteuer 19 %	08.04.19	735		Referenz 54045948432912080419164556Mandat OFFLINEEinreicher-ID DE27ZZZ000018623				01730	7,36			0,00	
1.086	01406	Abziehbare Vorsteuer 19 %	08.04.19	735	<Storno> 	Referenz 54045948432912080419164556Mandat OFFLINEEinreicher-ID DE27ZZZ				01730	-7,36			0,00	
1.085	01406	Abziehbare Vorsteuer 19 %	09.04.19	736	Referenz 60036537114279080419164932Mandat 115170Einreicher-ID DE41ZZZ00001091548				01730	0,53			0,00	
1.088	01406	Abziehbare Vorsteuer 19 %	10.04.19	738	Referenz 68232544009392090419192853Mandat OFFLINEEinreicher-ID DE36ZZZ0000070916				01730	1,12			0,00	
1.089	01406	Abziehbare Vorsteuer 19 %	11.04.19	739	Referenz 00202168003685100419163727Mandat 375797Einreicher-ID DE3813500000020140				01730	15,97			0,00	
1.090	01406	Abziehbare Vorsteuer 19 %	11.04.19	740	Referenz 69595050033262090419153840Mandat 240777Einreicher-ID DE70ZZZ00000221324				01730	0,56			0,00	
1.091	01406	Abziehbare Vorsteuer 19 %	11.04.19	741	Referenz 65133527101088100419150910Mandat OFFLINEEinreicher-ID DE16ZZZ0000002024				01730	1,07			0,00	
1.092	01406	Abziehbare Vorsteuer 19 %	11.04.19	742	Referenz 79906108001970110419121219Mandat OFFLINEEinreicher-ID DE82CC10000034662				01730	1,10			0,00	
1.341	01406	Abziehbare Vorsteuer 19 %	11.04.19	739	<Storno> Referenz 00202168003685100419163727Mandat 375797Einreicher-ID DE3813500				01730	-15,97			0,00	
47	01406	Abziehbare Vorsteuer 19 %	15.04.19	42	freelance - wissenstests		freelance - wissens		01700	0,87			0,00	
