Buchungsnummer	Kontonummer	Kontobezeichnung	Belegdatum	Belegnummer	Buchungstext	Kostentr‰ger	Kostenstelle	Steuerschl¸ssel	Gegenkonto	Sollbetrag EUR	Habenbetrag EUR	USt-Konto	USt-%	SPLIT1
1.825	01710	Bank Kreditkarte Coba	07.12.18	1174	<Storno> PRINCES WHARF CRAB SHACK AUCKLAND 804				02105		-13,29		0,00	
1.827	01710	Bank Kreditkarte Coba	07.12.18	1160	<Storno> PORTOFINO VIADUCT AUCKLAND 804				02105		-28,74		0,00	
1.829	01710	Bank Kreditkarte Coba	07.12.18	724	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,23		0,00	
1.831	01710	Bank Kreditkarte Coba	07.12.18	720	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,50		0,00	
800	01710	Bank Kreditkarte Coba	10.12.18	718	1.75% AUSLANDSEINSATZENTGELT				02105		0,12		0,00	
804	01710	Bank Kreditkarte Coba	10.12.18	722	1.75% AUSLANDSEINSATZENTGELT				02105		0,07		0,00	
825	01710	Bank Kreditkarte Coba	10.12.18	742	1.75% AUSLANDSEINSATZENTGELT				02105		0,56		0,00	
837	01710	Bank Kreditkarte Coba	10.12.18	754	1.75% AUSLANDSEINSATZENTGELT				02105		0,10		0,00	
851	01710	Bank Kreditkarte Coba	10.12.18	767	1.75% AUSLANDSEINSATZENTGELT				02105		0,46		0,00	
871	01710	Bank Kreditkarte Coba	10.12.18	787	1.75% AUSLANDSEINSATZENTGELT				02105		0,16		0,00	
884	01710	Bank Kreditkarte Coba	10.12.18	799	1.75% AUSLANDSEINSATZENTGELT				02105		0,27		0,00	
894	01710	Bank Kreditkarte Coba	10.12.18	809	1.75% AUSLANDSEINSATZENTGELT				02105		0,16		0,00	
1.207	01710	Bank Kreditkarte Coba	10.12.18	1071	OPODO LONDON 006				02105		28,13		0,00	
1.229	01710	Bank Kreditkarte Coba	10.12.18	1093	THE SHUCKER BROTHERS LTD AUCKLAND 804				02105		31,74		0,00	
1.265	01710	Bank Kreditkarte Coba	10.12.18	1129	FRIDA COCINA MEXICANA AUCKLAND 804				02105		26,19		0,00	
1.295	01710	Bank Kreditkarte Coba	10.12.18	1159	PRINCES WHARF CRAB SHACK AUCKLAND 804				02105		9,24		0,00	
1.301	01710	Bank Kreditkarte Coba	10.12.18	1166	AUTOGRILL ME LAVAZZA ABU DHABI 647				02105		6,60		0,00	
1.306	01710	Bank Kreditkarte Coba	10.12.18	1170	BOTSWANA BUTCHERY AKL AUCKLAND 804				02105		5,55		0,00	
1.309	01710	Bank Kreditkarte Coba	10.12.18	1173	STARBUCKS QUEEN ST 424 AUCKLAND 804				02105		4,07		0,00	
1.795	01710	Bank Kreditkarte Coba	10.12.18	1173	<Storno> STARBUCKS QUEEN ST 424 AUCKLAND 804				02105		-4,07		0,00	
1.797	01710	Bank Kreditkarte Coba	10.12.18	1170	<Storno> BOTSWANA BUTCHERY AKL AUCKLAND 804				02105		-5,55		0,00	
1.799	01710	Bank Kreditkarte Coba	10.12.18	1166	<Storno> AUTOGRILL ME LAVAZZA ABU DHABI 647				02105		-6,60		0,00	
1.801	01710	Bank Kreditkarte Coba	10.12.18	1159	<Storno> PRINCES WHARF CRAB SHACK AUCKLAND 804				02105		-9,24		0,00	
1.803	01710	Bank Kreditkarte Coba	10.12.18	1129	<Storno> FRIDA COCINA MEXICANA AUCKLAND 804				02105		-26,19		0,00	
1.805	01710	Bank Kreditkarte Coba	10.12.18	1093	<Storno> THE SHUCKER BROTHERS LTD AUCKLAND 804				02105		-31,74		0,00	
1.807	01710	Bank Kreditkarte Coba	10.12.18	1071	<Storno> OPODO LONDON 006				02105		-28,13		0,00	
1.809	01710	Bank Kreditkarte Coba	10.12.18	809	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,16		0,00	
1.811	01710	Bank Kreditkarte Coba	10.12.18	799	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,27		0,00	
1.813	01710	Bank Kreditkarte Coba	10.12.18	787	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,16		0,00	
1.815	01710	Bank Kreditkarte Coba	10.12.18	767	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,46		0,00	
1.817	01710	Bank Kreditkarte Coba	10.12.18	754	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,10		0,00	
1.819	01710	Bank Kreditkarte Coba	10.12.18	742	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,56		0,00	
1.821	01710	Bank Kreditkarte Coba	10.12.18	722	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,07		0,00	
1.823	01710	Bank Kreditkarte Coba	10.12.18	718	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,12		0,00	
677	01710	Bank Kreditkarte Coba	11.12.18	617	WWW.JOBLEADS.DE HAMBURG 000		Jobleads		06430		134,70		0,00	
803	01710	Bank Kreditkarte Coba	11.12.18	721	1.75% AUSLANDSEINSATZENTGELT				02105		0,26		0,00	
1.227	01710	Bank Kreditkarte Coba	11.12.18	1091	SPORTALM E3 T2 MUENCHEN-FLU000				02102		3,90		0,00	
1.274	01710	Bank Kreditkarte Coba	11.12.18	1138	BA XA NOODLE BAR MELBOURNE AI800				02105		15,11		0,00	
1.787	01710	Bank Kreditkarte Coba	11.12.18	1138	<Storno> BA XA NOODLE BAR MELBOURNE AI800				02105		-15,11		0,00	
1.789	01710	Bank Kreditkarte Coba	11.12.18	1091	<Storno> SPORTALM E3 T2 MUENCHEN-FLU000				02102		-3,90		0,00	
1.791	01710	Bank Kreditkarte Coba	11.12.18	721	<Storno> 1.75% AUSLANDSEINSATZENTGELT				02105		-0,26		0,00	
1.793	01710	Bank Kreditkarte Coba	11.12.18	617	<Storno> WWW.JOBLEADS.DE HAMBURG 000		Jobleads		06430		-134,70		0,00	
1.208	01710	Bank Kreditkarte Coba	12.12.18	1072	IBERIA LINEAS AEREAS MADRID 011				02105		712,65		0,00	
1.785	01710	Bank Kreditkarte Coba	12.12.18	1072	<Storno> IBERIA LINEAS AEREAS MADRID 011				02105		-712,65		0,00	
388	01710	Bank Kreditkarte Coba	17.12.18	356	InterCityHotel Hamburg-HbFrankfurt 000				02105		277,20		0,00	
638	01710	Bank Kreditkarte Coba	17.12.18	583	ALDI TALK Starter-Set mit Paket S		Handy - einmalig		06805		12,99		0,00	
1.633	01710	Bank Kreditkarte Coba	17.12.18	356	<Storno> InterCityHotel Hamburg-HbFrankfurt 000				02105		-277,20		0,00	
1.781	01710	Bank Kreditkarte Coba	17.12.18	583	<Storno> ALDI TALK Starter-Set mit Paket S		Handy - einmalig		06805		-12,99		0,00	
386	01710	Bank Kreditkarte Coba	18.12.18	354	INTERCITY HOTEL HAUPTB HAMBURG 000				02105		129,60		0,00	
1.238	01710	Bank Kreditkarte Coba	18.12.18	1102	Kartenzahlung EDEM//PALAIO FALIRO/GR/1 2018-07-13T16:00:50 KFN 1 VJ 2012				02105		15,20		0,00	
1.635	01710	Bank Kreditkarte Coba	18.12.18	354	<Storno> INTERCITY HOTEL HAUPTB HAMBURG 000				02105		-129,60		0,00	
1.779	01710	Bank Kreditkarte Coba	18.12.18	1102	<Storno> Kartenzahlung EDEM//PALAIO FALIRO/GR/1 2018-07-13T16:00:50 KFN 1 VJ 201				02105		-15,20		0,00	
387	01710	Bank Kreditkarte Coba	19.12.18	355	INTERCITY HOTEL HAUPTB HAMBURG 000				02105		72,00		0,00	
1.631	01710	Bank Kreditkarte Coba	19.12.18	355	<Storno> INTERCITY HOTEL HAUPTB HAMBURG 000				02105		-72,00		0,00	
1.037	01710	Bank Kreditkarte Coba	27.12.18	911	MediMax Electronic LichteChemnitz 000				00670		790,00		0,00	
1.540	01710	Bank Kreditkarte Coba	27.12.18	911	<Storno> MediMax Electronic LichteChemnitz 000				00670		-790,00		0,00	
2.592	01720	Bank Tagesgeldkonto Coba	01.01.18	1518	Vortragsaktualisierung				09000	19.590,14			0,00	
1.039	01720	Bank Tagesgeldkonto Coba	14.06.18	913	ANNE RICHTER COBADEFFXXX DE03430400360393191272 privat End-to-End-Ref.: CCB.165.				01700	2.000,00			0,00	
2.142	01720	Bank Tagesgeldkonto Coba	14.06.18	913	<Storno> ANNE RICHTER COBADEFFXXX DE03430400360393191272 privat End-to-End-Ref.:				01700	-2.000,00			0,00	
2.143	01720	Bank Tagesgeldkonto Coba	14.06.18	913	ANNE RICHTER COBADEFFXXX DE03430400360393191272 privat End-to-End-Ref.: CCB.165.				01460	2.000,00			0,00	
2.144	01720	Bank Tagesgeldkonto Coba	24.07.18	1402		ANNE RICHTER COBADEFFXXX DE07430400360393191200 Autokauf End-to-End-Ref.: CCB.2				01460		10.000,00		0,00	
2.145	01720	Bank Tagesgeldkonto Coba	26.07.18	1403		ANNE RICHTER COBADEFFXXX DE07430400360393191200 Auto + Lebenshaltung End-to-End				01460		5.000,00		0,00	
1.404	01720	Bank Tagesgeldkonto Coba	13.08.18	1251	ANNE RICHTER COBADEFFXXX DE07430400360393191200 Auto - Audi End-to-End-Ref.: CCB				01700		5.000,00		0,00	
2.137	01720	Bank Tagesgeldkonto Coba	13.08.18	1251	<Storno> ANNE RICHTER COBADEFFXXX DE07430400360393191200 Auto - Audi End-to-End-				01700		-5.000,00		0,00	
2.138	01720	Bank Tagesgeldkonto Coba	13.08.18	1251	ANNE RICHTER COBADEFFXXX DE07430400360393191200 Auto - Audi End-to-End-Ref.: CCB				01460		5.000,00		0,00	
1.403	01720	Bank Tagesgeldkonto Coba	05.09.18	1250	ANNE RICHTER COBADEFFXXX DE07430400360393191200 LEBENSHALTUNG End-to-End-Ref.: C				01700		1.000,00		0,00	
2.135	01720	Bank Tagesgeldkonto Coba	05.09.18	1250	<Storno> ANNE RICHTER COBADEFFXXX DE07430400360393191200 LEBENSHALTUNG End-to-En				01700		-1.000,00		0,00	
2.136	01720	Bank Tagesgeldkonto Coba	05.09.18	1250	ANNE RICHTER COBADEFFXXX DE07430400360393191200 LEBENSHALTUNG End-to-End-Ref.: C				01460		1.000,00		0,00	
2.538	01720	Bank Tagesgeldkonto Coba	05.09.18	1250	<Storno> ANNE RICHTER COBADEFFXXX DE07430400360393191200 LEBENSHALTUNG End-to-En				01460		-1.000,00		0,00	
2.539	01720	Bank Tagesgeldkonto Coba	05.09.18	1250	ANNE RICHTER COBADEFFXXX DE07430400360393191200 LEBENSHALTUNG End-to-End-Ref.: C				01460	1.000,00			0,00	
2.601	01720	Bank Tagesgeldkonto Coba	05.09.18	1250	<Storno> ANNE RICHTER COBADEFFXXX DE07430400360393191200 LEBENSHALTUNG End-to-En				01460	-1.000,00			0,00	
2.602	01720	Bank Tagesgeldkonto Coba	05.09.18	1250	ANNE RICHTER COBADEFFXXX DE07430400360393191200 LEBENSHALTUNG End-to-End-Ref.: C				01460		1.000,00		0,00	
1.093	01720	Bank Tagesgeldkonto Coba	13.09.18	964	"ANNE RICHTER Steuer + u.a. End-to-End-Ref.: CCB.256.UE.7329 Kundenreferenz: CCB				01700		500,00		0,00	
1.402	01720	Bank Tagesgeldkonto Coba	13.09.18	1249	ANNE RICHTER COBADEFFXXX DE07430400360393191200 Steuer + u.a. End-to-End-Ref.: C				01700		500,00		0,00	
2.139	01720	Bank Tagesgeldkonto Coba	13.09.18	964	<Storno> "ANNE RICHTER Steuer + u.a. End-to-End-Ref.: CCB.256.UE.7329 Kundenrefe				01700		-500,00		0,00	
2.140	01720	Bank Tagesgeldkonto Coba	13.09.18	964	"ANNE RICHTER Steuer + u.a. End-to-End-Ref.: CCB.256.UE.7329 Kundenreferenz: CCB				01460		500,00		0,00	
2.141	01720	Bank Tagesgeldkonto Coba	13.09.18	1249	<Storno> ANNE RICHTER COBADEFFXXX DE07430400360393191200 Steuer + u.a. End-to-En				01700		-500,00		0,00	
1.420	01750	Bank Kreditkarte2 Coba	07.02.18	1267	PAYPAL *SELBSTAUS- 35314369001 006				06430		13,00		0,00	
2.146	01750	Bank Kreditkarte2 Coba	07.02.18	1267	<Storno> PAYPAL *SELBSTAUS- 35314369001 006				06430		-13,00		0,00	
1.406	01750	Bank Kreditkarte2 Coba	03.04.18	1253	Lastschrifteinzug				01700	822,66			0,00	
2.152	01750	Bank Kreditkarte2 Coba	03.04.18	1253	<Storno> Lastschrifteinzug				01700	-822,66			0,00	
2.201	01750	Bank Kreditkarte2 Coba	08.05.18	1412	UMBUCHUNG NEUES KONTO				01460	369,65			0,00	
1.596	01750	Bank Kreditkarte2 Coba	09.05.18	237	H4 HOTEL FRANKFURT MES FRANKFURT 000 - F		Commerzbank		06674		41,10		0,00	
1.598	01750	Bank Kreditkarte2 Coba	09.05.18	238	H4 HOTEL FRANKFURT MES FRANKFURT 000 - ‹		Commerzbank		06680		193,20		0,00	
1.600	01750	Bank Kreditkarte2 Coba	09.05.18	240	Holiday Inn Express Messe Frankfurt, Gutleutstraße 296, 60327 Frankfurt - ‹		Commerzbank		06680		180,00		0,00	
1.602	01750	Bank Kreditkarte2 Coba	09.05.18	241	Holiday Inn Express Messe Frankfurt, Gutleutstraße 296, 60327 Frankfurt - F		Commerzbank		06674		14,00		0,00	
1.603	01750	Bank Kreditkarte2 Coba	09.05.18	1380	se Frankfurt, Gutleutstraße 296, 60327 Frankfurt - F		Commerzbank		06673		40,30		0,00	
1.619	01750	Bank Kreditkarte2 Coba	09.05.18	1380	<Storno> se Frankfurt, Gutleutstraße 296, 60327 Frankfurt - F		Commerzbank		06673		-40,30		0,00	
1.620	01750	Bank Kreditkarte2 Coba	09.05.18	1380	se Frankfurt, Gutleutstraße 296, 60327 Frankfurt - F				div.		194,00		0,00	
1.621	01750	Bank Kreditkarte2 Coba	09.05.18	1383	H4 HOTEL FRANKFURT MES FRANKFURT 000				div.		234,30		0,00	
2.179	01750	Bank Kreditkarte2 Coba	09.05.18	1157	SUMUP *M  GASTRO GBR FRANKFURT 000				02102		53,00		0,00	
2.407	01750	Bank Kreditkarte2 Coba	09.05.18	1380	<Storno> se Frankfurt, Gutleutstraße 296, 60327 Frankfurt - F				div.		-194,00		0,00	
2.408	01750	Bank Kreditkarte2 Coba	09.05.18	1383	<Storno> H4 HOTEL FRANKFURT MES FRANKFURT 000				div.		-234,30		0,00	
2.409	01750	Bank Kreditkarte2 Coba	09.05.18	241	<Storno> Holiday Inn Express Messe Frankfurt, Gutleutstraße 296, 60327 Frankfurt		Commerzbank		06674		-14,00		0,00	
2.410	01750	Bank Kreditkarte2 Coba	09.05.18	240	<Storno> Holiday Inn Express Messe Frankfurt, Gutleutstraße 296, 60327 Frankfurt		Commerzbank		06680		-180,00		0,00	
1.777	01750	Bank Kreditkarte2 Coba	22.05.18	999	PayPal (Europe) S.a.r.l. et Cie., S .C.A. PP.2280.PP . BOOKING.COM, Ihr Einka uf				02105		272,24		0,00	
2.379	01750	Bank Kreditkarte2 Coba	22.05.18	999	<Storno> PayPal (Europe) S.a.r.l. et Cie., S .C.A. PP.2280.PP . BOOKING.COM, Ihr				02105		-272,24		0,00	
2.121	01750	Bank Kreditkarte2 Coba	25.05.18	805	1.50% AUSLANDSEINSATZENTGELT				02105		0,84		0,00	
2.123	01750	Bank Kreditkarte2 Coba	25.05.18	732	1.50% AUSLANDSEINSATZENTGELT	Tab A 10.1			06855		5,30		0,00	
2.125	01750	Bank Kreditkarte2 Coba	25.05.18	364	Interdiscount-3015 BL WebBasel 039 - Tablet A 10.1	Tab A 10.1			06845		353,49		0,00	
2.180	01750	Bank Kreditkarte2 Coba	25.05.18	1408	Unterer Rheinweg 10 Basel	Coworking			06850		56,07		0,00	
2.115	01750	Bank Kreditkarte2 Coba	28.05.18	1035	ZAHLUNG ERHALTEN - DANKE				01460	2.000,00			0,00	
2.117	01750	Bank Kreditkarte2 Coba	28.05.18	250	HOTEL REST MUHLE BINZEN 000  -‹		Commerzbank		06680		164,00		0,00	
2.119	01750	Bank Kreditkarte2 Coba	28.05.18	249	HOTEL REST MUHLE BINZEN 000 - F		Commerzbank		06673		16,00		0,00	
2.483	01750	Bank Kreditkarte2 Coba	28.05.18	249	<Storno> HOTEL REST MUHLE BINZEN 000 - F		Commerzbank		06673		-16,00		0,00	
2.484	01750	Bank Kreditkarte2 Coba	28.05.18	249	HOTEL REST MUHLE BINZEN 000 - F		Commerzbank		06674		16,00		0,00	
2.485	01750	Bank Kreditkarte2 Coba	28.05.18	249	<Storno> HOTEL REST MUHLE BINZEN 000 - F		Commerzbank		06674		-16,00		0,00	
2.486	01750	Bank Kreditkarte2 Coba	28.05.18	249	HOTEL REST MUHLE BINZEN 000 - F		Commerzbank		06674		16,00		0,00	
2.109	01750	Bank Kreditkarte2 Coba	29.05.18	1136	UNIVERSAL BAR ROMA 005				02105		55,00		0,00	
2.111	01750	Bank Kreditkarte2 Coba	29.05.18	988	PayPal (Europe) S.a.r.l. et Cie., S .C.A. PP.2280.PP . FONWIRELESS, Ihr Einka uf		Handy - einmalig		06805		4,90		0,00	
2.306	01750	Bank Kreditkarte2 Coba	29.05.18	988	<Storno> PayPal (Europe) S.a.r.l. et Cie., S .C.A. PP.2280.PP . FONWIRELESS, Ihr		Handy - einmalig		06805		-4,90		0,00	
2.105	01750	Bank Kreditkarte2 Coba	30.05.18	1261	USAFIS* GREENCARDSER 1 866 737719624				02116		1.301,97		0,00	
2.107	01750	Bank Kreditkarte2 Coba	30.05.18	750	1.50% AUSLANDSEINSATZENTGELT		ESTA / Visa		06855		19,53		0,00	
1.577	01750	Bank Kreditkarte2 Coba	05.06.18	1019	Miroslaw Lisserman Frankfurt 000		Commerzbank		06680		268,00		0,00	
1.591	01750	Bank Kreditkarte2 Coba	06.06.18	205	DE010187 - NH FRANKFURT AKELSTERBACH 000		Commerzbank		06680		119,00		0,00	
2.101	01750	Bank Kreditkarte2 Coba	07.06.18	1263	USAFIS* GREENCARDSER 1 866 737719624				02116		1.171,51		0,00	
2.103	01750	Bank Kreditkarte2 Coba	07.06.18	773	1.50% AUSLANDSEINSATZENTGELT		ESTA / Visa		06855		17,57		0,00	
2.099	01750	Bank Kreditkarte2 Coba	08.06.18	605	GEBURTSURKUNDE.CITY 34966141074 011				02116		30,00		0,00	
2.095	01750	Bank Kreditkarte2 Coba	11.06.18	608	WWW.JOBLEADS.DE HAMBURG 000		Jobleads		06810		89,70		0,00	
2.097	01750	Bank Kreditkarte2 Coba	11.06.18	533	Rilano Hamburg				02105		129,00		0,00	
2.093	01750	Bank Kreditkarte2 Coba	12.06.18	1018	PAYPAL *BOOKING.COM 35314369001 006				06680		173,40		0,00	
2.203	01750	Bank Kreditkarte2 Coba	15.06.18	1043	ZAHLUNG ERHALTEN - DANKE				01460	2.000,00			0,00	
1.669	01750	Bank Kreditkarte2 Coba	18.06.18	323	BPOST NV/SA (SPF JUST BRUXELLES 017				02107		53,00		0,00	
2.087	01750	Bank Kreditkarte2 Coba	18.06.18	213	H4 HOTEL FRANKFURT MES  - FRANKFURT 000 - BP		Commerzbank		06680		2,80		0,00	
2.089	01750	Bank Kreditkarte2 Coba	18.06.18	212	H4 HOTEL FRANKFURT MES FRANKFURT 000 -‹		Commerzbank		06680		376,64		0,00	
2.502	01750	Bank Kreditkarte2 Coba	18.06.18	213	<Storno> H4 HOTEL FRANKFURT MES  - FRANKFURT 000 - BP		Commerzbank		06680		-2,80		0,00	
2.503	01750	Bank Kreditkarte2 Coba	18.06.18	213	H4 HOTEL FRANKFURT MES  - FRANKFURT 000 - BP		Commerzbank		06670		2,80		0,00	
2.504	01750	Bank Kreditkarte2 Coba	18.06.18	213	<Storno> H4 HOTEL FRANKFURT MES  - FRANKFURT 000 - BP		Commerzbank		06670		-2,80		0,00	
2.505	01750	Bank Kreditkarte2 Coba	18.06.18	213	H4 HOTEL FRANKFURT MES  - FRANKFURT 000 - BP		Commerzbank		06670		2,80		0,00	
2.083	01750	Bank Kreditkarte2 Coba	19.06.18	1260	USAFIS* GREENCARDSER 1 866 737719624				02116		1.164,90		0,00	
2.085	01750	Bank Kreditkarte2 Coba	19.06.18	769	1.50% AUSLANDSEINSATZENTGELT		ESTA / Visa		06855		17,47		0,00	
2.081	01750	Bank Kreditkarte2 Coba	20.06.18	1026	AIRBNB 14158005959 006		Commerzbank		06680		318,61		0,00	
2.079	01750	Bank Kreditkarte2 Coba	22.06.18	214	H4 HOTEL FRANKFURT MES FRANKFURT 000 - P	M-ZO 523	Commerzbank		06673		60,00		0,00	
2.075	01750	Bank Kreditkarte2 Coba	25.06.18	1113	Kartenzahlung Hard Rock Cafe Hamburg//Hamburg/DE 2018-06-22T18:35:21 KFN 1 VJ 20				02105		9,85		0,00	
2.077	01750	Bank Kreditkarte2 Coba	25.06.18	1000	City Hotel Hamburg Mitte Hamburg 000				02105		67,68		0,00	
2.311	01750	Bank Kreditkarte2 Coba	25.06.18	1113	<Storno> Kartenzahlung Hard Rock Cafe Hamburg//Hamburg/DE 2018-06-22T18:35:21 KF				02105		-9,85		0,00	
2.073	01750	Bank Kreditkarte2 Coba	27.06.18	995	IC HOT. FRANKF. AIRPOR FRANKFURT 000				02105		71,40		0,00	
1.667	01750	Bank Kreditkarte2 Coba	02.07.18	324	BPOST NV/SA (SPF JUST BRUXELLES 017				02107		53,00		0,00	
2.067	01750	Bank Kreditkarte2 Coba	02.07.18	1045	ANNE RICHTER COBADEFFXXX DE13500400000931368501 4018490901168620 End-to-End-Ref.				01460	4.000,00			0,00	
2.071	01750	Bank Kreditkarte2 Coba	02.07.18	1034	ZAHLUNG ERHALTEN - DANKE				01460	4.000,00			0,00	
2.181	01750	Bank Kreditkarte2 Coba	02.07.18	1045	<Storno> ANNE RICHTER COBADEFFXXX DE13500400000931368501 4018490901168620 End-to				01460	-4.000,00			0,00	
2.205	01750	Bank Kreditkarte2 Coba	02.07.18	1040	LASTSCHRIFTEINZUG				01460	2.020,53			0,00	
1.579	01750	Bank Kreditkarte2 Coba	05.07.18	185	IC HOT. FRANKF. AIRPOR FRANKFURT 000		Commerzbank		06674		9,00		0,00	
1.581	01750	Bank Kreditkarte2 Coba	05.07.18	186	IC HOT. FRANKF. AIRPOR FRANKFURT 000		Commerzbank		06680		124,00		0,00	
2.061	01750	Bank Kreditkarte2 Coba	05.07.18	1262	USAFIS* GREENCARDSER 1 866 737719624				02116		1.291,77		0,00	
2.063	01750	Bank Kreditkarte2 Coba	05.07.18	765	1.50% AUSLANDSEINSATZENTGELT				06855		19,38		0,00	
1.417	01750	Bank Kreditkarte2 Coba	10.07.18	1264	USAFIS* GREENCARDSER 1 866 737719624				02116		1.085,66		0,00	
2.057	01750	Bank Kreditkarte2 Coba	10.07.18	806	1.50% AUSLANDSEINSATZENTGELT				02107		2,33		0,00	
2.059	01750	Bank Kreditkarte2 Coba	10.07.18	758	1.50% AUSLANDSEINSATZENTGELT		ESTA / Visa		06855		16,28		0,00	
2.184	01750	Bank Kreditkarte2 Coba	10.07.18	692	SPS BussenOnline / BERN 039				02105		155,05		0,00	
2.053	01750	Bank Kreditkarte2 Coba	16.07.18	1013	IC HOT. FRANKF. AIRPOR FRANKFURT 000				02105		209,40		0,00	
2.055	01750	Bank Kreditkarte2 Coba	16.07.18	966	OLYMPIC KARREE SERV GM MUENCHEN 000				02105		288,27		0,00	
2.186	01750	Bank Kreditkarte2 Coba	16.07.18	993	Hotel on Booking.com Amsterdam 003				02105		346,50		0,00	
2.051	01750	Bank Kreditkarte2 Coba	17.07.18	1001	Kartenzahlung POSEIDON HOTEL//P FALIRO/GR/1 2018-07-13T13:09:16 KFN 1 VJ 2012				02105		11,70		0,00	
2.315	01750	Bank Kreditkarte2 Coba	17.07.18	1001	<Storno> Kartenzahlung POSEIDON HOTEL//P FALIRO/GR/1 2018-07-13T13:09:16 KFN 1 V				02105		-11,70		0,00	
2.049	01750	Bank Kreditkarte2 Coba	18.07.18	1146	Kartenzahlung EDEM//PALAIO FALIRO/GR/1 2018-07-13T21:08:07 KFN 1 VJ 2012				02105		7,00		0,00	
2.386	01750	Bank Kreditkarte2 Coba	18.07.18	1146	<Storno> Kartenzahlung EDEM//PALAIO FALIRO/GR/1 2018-07-13T21:08:07 KFN 1 VJ 201				02105		-7,00		0,00	
2.037	01750	Bank Kreditkarte2 Coba	23.07.18	739	1.50% AUSLANDSEINSATZENTGELT				02105		0,43		0,00	
2.039	01750	Bank Kreditkarte2 Coba	23.07.18	800	1.50% AUSLANDSEINSATZENTGELT				02105		0,02		0,00	
2.041	01750	Bank Kreditkarte2 Coba	23.07.18	639	NP RIJEKA CAVLE 092				02105		28,59		0,00	
2.043	01750	Bank Kreditkarte2 Coba	23.07.18	651	NP RUPA RUPA 092				02105		1,24		0,00	
2.045	01750	Bank Kreditkarte2 Coba	23.07.18	647		AUTOST CESENA NORD/RIMINITOLL WAY 005				02105		2,50		0,00	
2.047	01750	Bank Kreditkarte2 Coba	23.07.18	641	SHOP.ASFINAG.AT WIEN 038				02105		100,00		0,00	
1.440	01750	Bank Kreditkarte2 Coba	24.07.18	1286	FORTUNA DI MELUCCI GINO ERIMINI 005				02105		268,00		0,00	
2.035	01750	Bank Kreditkarte2 Coba	24.07.18	1287	FORTUNA DI MELUCCI GINO ERIMINI 005				02105		39,00		0,00	
2.031	01750	Bank Kreditkarte2 Coba	25.07.18	1158	Kartenzahlung RISTORANTE PIZZERIA RE//RIMINI/IT/1 2018-07-22T20:21:05 KFN 1				02105		15,00		0,00	
2.033	01750	Bank Kreditkarte2 Coba	25.07.18	652	A 22 BRENNERO BARRIERA BRVIPITENO 005				02105		34,20		0,00	
2.321	01750	Bank Kreditkarte2 Coba	25.07.18	1158	<Storno> Kartenzahlung RISTORANTE PIZZERIA RE//RIMINI/IT/1 2018-07-22T20:21:05 K				02105		-15,00		0,00	
2.029	01750	Bank Kreditkarte2 Coba	26.07.18	1006	IC HOT. FRANKF. AIRPOR FRANKFURT 000				02105		89,05		0,00	
2.188	01750	Bank Kreditkarte2 Coba	27.07.18	990	IC HOT. FRANKF. AIRPOR FRANKFURT 000				02105		2,00		0,00	
2.190	01750	Bank Kreditkarte2 Coba	30.07.18	1037	ZAHLUNG ERHALTEN - DANKE				01460	1.000,00			0,00	
2.025	01750	Bank Kreditkarte2 Coba	02.08.18	606	EB *COLLABOTHON 2018 F 801-413-7200007				02117		20,00		0,00	
1.405	01750	Bank Kreditkarte2 Coba	13.08.18	1252	Umbuchung neues Konto				01710	369,65			0,00	
2.020	01750	Bank Kreditkarte2 Coba	13.08.18	1252	<Storno> Umbuchung neues Konto				01710	-369,65			0,00	
2.015	01750	Bank Kreditkarte2 Coba	21.08.18	1301	Maritim Hotel  - Bremen Bremen		MRU-Bremen		06680		147,00		0,00	
2.017	01750	Bank Kreditkarte2 Coba	21.08.18	361	"MARITIM HOTEL - BREMEN BREMEN 000"		MRU-Bremen		06674		19,00		0,00	
2.019	01750	Bank Kreditkarte2 Coba	21.08.18	360	"MARITIM HOTEL - BREMEN BREMEN 000"		MRU-Bremen		06680		128,00		0,00	
2.413	01750	Bank Kreditkarte2 Coba	21.08.18	1301	<Storno> Maritim Hotel  - Bremen Bremen		MRU-Bremen		06680		-147,00		0,00	
2.641	01750	Bank Kreditkarte2 Coba	21.08.18	361	<Storno> "MARITIM HOTEL - BREMEN BREMEN 000"		MRU-Bremen		06674		-19,00		0,00	
2.642	01750	Bank Kreditkarte2 Coba	21.08.18	361	"MARITIM HOTEL - BREMEN BREMEN 000"		MRU-Bremen		06674		19,00		0,00	
2.209	01750	Bank Kreditkarte2 Coba	27.08.18	1414	"PAYPAL *MICROSOFT OFFI 35314369001 006"				06680		99,00		0,00	
